price,product_name,rating,no_of_rating_givers,no_of_review_givers,image_link,product_page_link
60890,"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 15ITL05 Thin and Light Laptop  (15.6 Inch, Platinum Grey, 1.7 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/6/t/7/15itl05-thin-and-light-laptop-lenovo-original-imagheh5nvy6gq9k.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-3-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-15itl05-thin-light-laptop/p/itmfeceb3575a35f?pid=COMGHA9RPMRF2BAR&lid=LSTCOMGHA9RPMRF2BARYJMPBY&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_607&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGHA9RPMRF2BAR.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
64999,"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Green, 1.37 kg, With MS Office)",4.2,127,30,https://rukminim1.flixcart.com/image/416/416/l1b1oy80/computer/x/r/s/book-prime-thin-and-light-laptop-realme-original-imagcwmcxdwr4rvh.jpeg?q=70,https://www.flipkart.com/realme-book-prime-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itm7d1b1a9d3579b?pid=COMGCWBEDBYGSMA6&lid=LSTCOMGCWBEDBYGSMA6UDVMC8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_608&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGCWBEDBYGSMA6.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
89990,"MSI Core i5 12th Gen - (8 GB/512 GB SSD/Windows 11 Home/Intel Integrated ARC/144 Hz) Thin GF63 12HW-004IN Gaming Laptop  (15.6 Inch, Black, 1.86 Kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/e/t/r/thin-gf63-12hw-004in-laptop-msi-original-imaghffzgbfvwckz.jpeg?q=70,https://www.flipkart.com/msi-core-i5-12th-gen-8-gb-512-gb-ssd-windows-11-home-intel-integrated-arc-144-hz-thin-gf63-12hw-004in-gaming-laptop/p/itm0f4a61358df78?pid=COMGGZ23BWVE6VFF&lid=LSTCOMGGZ23BWVE6VFFYGH5LP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_609&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGGZ23BWVE6VFF.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
129990,"MSI Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/165 Hz) Pulse GL66 12UEK-898IN Gaming Laptop  (15.6 Inch, Gray, 2.47 Kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/ky3b0y80/computer/e/g/j/pulse-gl66-12uek-gaming-laptop-msi-original-imagaepqpz8ufhzk.jpeg?q=70,https://www.flipkart.com/msi-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3060-165-hz-pulse-gl66-12uek-898in-gaming-laptop/p/itme75f133bf4841?pid=COMGGZ23QXZZVECG&lid=LSTCOMGGZ23QXZZVECGQKCCNO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_610&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGGZ23QXZZVECG.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
74690,"DELL Inspiron Ryzen 7 Octa Core 5825U - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5625 Notebook  (16 Inch, Titan Grey, 1.91 Kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l1mh7rk0/computer/2/6/a/vostro-5625-notebook-dell-original-imagd5kg5qmvec8z.jpeg?q=70,https://www.flipkart.com/dell-inspiron-ryzen-7-octa-core-5825u-16-gb-512-gb-ssd-windows-11-home-vostro-5625-notebook/p/itm15dd407b59b8f?pid=COMGD436SZUYWXCV&lid=LSTCOMGD436SZUYWXCVM97NGO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_611&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGD436SZUYWXCV.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
116990,"MSI Stealth 15M Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA GeForce RTX 3060/144 Hz) Stealth 15M A11UEK-227IN Gaming Laptop  (15.6 inch, Carbon Gray, 1.7 KG)",4.2,28,4,https://rukminim1.flixcart.com/image/416/416/ko7idu80/computer/i/h/u/stealth-15m-a11uek-227in-notebook-msi-original-imag2q57shrhyszs.jpeg?q=70,https://www.flipkart.com/msi-stealth-15m-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-home-6-gb-graphics-nvidia-geforce-rtx-3060-144-hz-a11uek-227in-gaming-laptop/p/itm1be5a561d9e75?pid=COMG2HCTYYGFHZHM&lid=LSTCOMG2HCTYYGFHZHMAJQO9M&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_612&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMG2HCTYYGFHZHM.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
144990,"ASUS Zenbook Pro 14 Duo OLED (2022) Touch Panel Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home/Intel Integrated Iris Xe) UX8402ZA-M501WS Creator Laptop  (14.5 inch, Tech Black, 1.70 kg kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/m/9/g/-original-imaghrfhqeqntfzz.jpeg?q=70,https://www.flipkart.com/asus-zenbook-pro-14-duo-oled-2022-touch-panel-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-intel-integrated-iris-xe-ux8402za-m501ws-creator-laptop/p/itma8016985de366?pid=COMGGBGRMPFYUEZC&lid=LSTCOMGGBGRMPFYUEZCV35IOE&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_613&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGGBGRMPFYUEZC.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
73999,"DELL Inspiron Ryzen 5 Hexa Core R5-5500U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 7415 2 in 1 Laptop  (14 inch, Pebble Green, 1.56 Kg, With MS Office)",4.8,11,0,https://rukminim1.flixcart.com/image/416/416/kpft18w0/computer/d/d/y/inspiron-7415-2-in-1-laptop-dell-original-imag3nzeagzyhdh3.jpeg?q=70,https://www.flipkart.com/dell-inspiron-ryzen-5-hexa-core-r5-5500u-8-gb-512-gb-ssd-windows-11-home-7415-2-1-laptop/p/itm6af1d86554b60?pid=COMG9NYDZKNVGGBF&lid=LSTCOMG9NYDZKNVGGBFCWQEGD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_614&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMG9NYDZKNVGGBF.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
44990,"Infinix X1 Slim Series Core i5 10th Gen - (16 GB/512 GB SSD/Windows 11 Home) XL21 Thin and Light Laptop  (14 Inch, Noble Red, 1.24 kg)",4.3,40,12,https://rukminim1.flixcart.com/image/416/416/l44hyfk0/computer/6/7/9/-original-imagf39qzkzncyvh.jpeg?q=70,https://www.flipkart.com/infinix-x1-slim-series-core-i5-10th-gen-16-gb-512-gb-ssd-windows-11-home-xl21-thin-light-laptop/p/itme59a66a6295f7?pid=COMGEHP5TU7MDEFG&lid=LSTCOMGEHP5TU7MDEFGXNRQOZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_615&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGEHP5TU7MDEFG.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
229990,"MSI CreatorPro M16 Core i7 12th Gen - (32 GB/1 TB SSD/Windows 11 Pro/12 GB Graphics/NVIDIA GeForce RTX A3000/60 Hz) CreatorPro M16 A12UKS Creator Laptop  (16 inch, Black, 2.29 kg)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/y/s/creatorpro-m16-a12uks-creator-laptop-msi-original-imaghfgytghvbnzh.jpeg?q=70,https://www.flipkart.com/msi-creatorpro-m16-core-i7-12th-gen-32-gb-1-tb-ssd-windows-11-pro-12-gb-graphics-nvidia-geforce-rtx-a3000-60-hz-a12uks-creator-laptop/p/itmc2861bedbd98c?pid=COMGHFGZKPCQPHHZ&lid=LSTCOMGHFGZKPCQPHHZJ9SIJP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_616&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGHFGZKPCQPHHZ.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
113490,"MSI Prestige 15 Core i7 10th Gen - (16 GB/512 GB SSD/Windows 10 Home/4 GB Graphics) Prestige 15 A10SC-239IN Thin and Light Laptop  (15.6 inch, Black, 1.6 kg)",4.3,140,31,https://rukminim1.flixcart.com/image/416/416/k3orqfk0/computer/4/h/e/msi-na-original-imafmrauryhffrdd.jpeg?q=70,https://www.flipkart.com/msi-prestige-15-core-i7-10th-gen-16-gb-512-gb-ssd-windows-10-home-4-graphics-a10sc-239in-thin-light-laptop/p/itm070ca9f1628ef?pid=COMFMJDVKEMKN4HE&lid=LSTCOMFMJDVKEMKN4HELPHXUF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_617&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMFMJDVKEMKN4HE.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
64999,"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)",4.2,127,30,https://rukminim1.flixcart.com/image/416/416/l1b1oy80/computer/u/p/4/book-prime-thin-and-light-laptop-realme-original-imagcwmbyfrmzrhu.jpeg?q=70,https://www.flipkart.com/realme-book-prime-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itm41059a863fc02?pid=COMGCWBEFHWXXY5A&lid=LSTCOMGCWBEFHWXXY5ARDAKYJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_618&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGCWBEFHWXXY5A.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
21490,"Avita SATUS ULTIMUS S111 Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop  (14.1 Inch, Matt Black)",3.9,279,35,https://rukminim1.flixcart.com/image/416/416/l2qhjm80/computer/c/0/9/-original-imageye8rzbh6ft5.jpeg?q=70,https://www.flipkart.com/avita-satus-ultimus-s111-celeron-dual-core-4-gb-128-gb-ssd-windows-11-home-nu14a1inc43pn-mb-laptop/p/itmcc27c094ef28d?pid=COMGCGWTYFFFKAAY&lid=LSTCOMGCGWTYFFFKAAYW0IWKU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_619&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGCGWTYFFFKAAY.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
56990,"Lenovo Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1650) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/xif0q/computer/i/o/n/ideapad-gaming-3-15ihu6-gaming-laptop-lenovo-original-imaghpphvebz7uxv.jpeg?q=70,https://www.flipkart.com/lenovo-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-15ihu6-gaming-laptop/p/itmc7bc938b1a03d?pid=COMGHZG78EUWHR55&lid=LSTCOMGHZG78EUWHR55K6Q2LQ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_620&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGHZG78EUWHR55.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
73890,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",4.2,18,2,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-3511-thin-light-laptop/p/itm07b1d8a8ad2de?pid=COMG9NYDUPDW9YRP&lid=LSTCOMG9NYDUPDW9YRP85VIQF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_621&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMG9NYDUPDW9YRP.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
136990,"ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/2 GB Graphics) UX482EGR-KA711WS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-2-gb-graphics-ux482egr-ka711ws-thin-light-laptop/p/itm8e160bcf1f3fb?pid=COMGBF3SRH8GACGC&lid=LSTCOMGBF3SRH8GACGCXG9M12&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_622&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGBF3SRH8GACGC.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
52490,"DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/Windows 10 Home) Vostro 3400 Thin and Light Laptop  (35 cm, Black, 1.58 kg, With MS Office)",3.6,543,52,https://rukminim1.flixcart.com/image/416/416/ksyz8280/computer/b/7/0/na-thin-and-light-laptop-dell-original-imag6f5zes6jhdzk.jpeg?q=70,https://www.flipkart.com/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-windows-10-home-3400-thin-light-laptop/p/itm630f5ea46b59b?pid=COMFY6GUYGCGYRMT&lid=LSTCOMFY6GUYGCGYRMTQBAXLP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_623&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMFY6GUYGCGYRMT.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
81990,"ASUS Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics) FX506HEB-HN245T Laptop  (15.6 inch, Graphite Black)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/l4ssfww0/computer/r/k/h/fx506heb-hn245t-laptop-asus-original-imagfm7frwe2ct6w.jpeg?q=70,https://www.flipkart.com/asus-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-fx506heb-hn245t-laptop/p/itmeceb2072cfd0b?pid=COMGFA5RTWGWSG2C&lid=LSTCOMGFA5RTWGWSG2CHIXVSH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_26_624&otracker=search&otracker1=search&fm=organic&iid=d9a8dad0-1da6-48f7-a8c2-52130e163596.COMGFA5RTWGWSG2C.SEARCH&ppt=None&ppn=None&ssid=q9h3t2bq7k0000001662726388099&qH=312f91285e048e09
64999,"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)",4.2,127,30,https://rukminim1.flixcart.com/image/416/416/l1b1oy80/computer/u/p/4/book-prime-thin-and-light-laptop-realme-original-imagcwmbyfrmzrhu.jpeg?q=70,https://www.flipkart.com/realme-book-prime-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-cloudpro002-thin-light-laptop/p/itm41059a863fc02?pid=COMGCWBEFHWXXY5A&lid=LSTCOMGCWBEFHWXXY5ARDAKYJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_27_625&otracker=search&otracker1=search&fm=organic&iid=ca13b470-3805-4a10-b6e3-ffa9dd005b0c.COMGCWBEFHWXXY5A.SEARCH&ppt=None&ppn=None&ssid=ciih1zb31c0000001662726452579&qH=312f91285e048e09
73890,"DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) Inspiron 3511 Thin and Light Laptop  (15.6 inch, Platinum Silver, 1.8 kg, With MS Office)",4.2,18,2,https://rukminim1.flixcart.com/image/416/416/krdtlzk0/computer/l/k/r/na-laptop-dell-original-imag57f9psmfjcxs.jpeg?q=70,https://www.flipkart.com/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-3511-thin-light-laptop/p/itm07b1d8a8ad2de?pid=COMG9NYDUPDW9YRP&lid=LSTCOMG9NYDUPDW9YRP85VIQF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_27_626&otracker=search&otracker1=search&fm=organic&iid=ca13b470-3805-4a10-b6e3-ffa9dd005b0c.COMG9NYDUPDW9YRP.SEARCH&ppt=None&ppn=None&ssid=ciih1zb31c0000001662726452579&qH=312f91285e048e09
136990,"ASUS ZenBook Duo 14 (2021) Touch Panel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/2 GB Graphics) UX482EGR-KA711WS Thin and Light Laptop  (14 inch, Celestial Blue, 1.62 kg, With MS Office)",0.0,0,0,https://rukminim1.flixcart.com/image/416/416/kzfvzww0/computer/g/e/l/ux482egr-ka521ws-thin-and-light-laptop-asus-original-imagbger7xgz7bcw.jpeg?q=70,https://www.flipkart.com/asus-zenbook-duo-14-2021-touch-panel-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-2-gb-graphics-ux482egr-ka711ws-thin-light-laptop/p/itm8e160bcf1f3fb?pid=COMGBF3SRH8GACGC&lid=LSTCOMGBF3SRH8GACGCXG9M12&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_27_627&otracker=search&otracker1=search&fm=organic&iid=ca13b470-3805-4a10-b6e3-ffa9dd005b0c.COMGBF3SRH8GACGC.SEARCH&ppt=None&ppn=None&ssid=ciih1zb31c0000001662726452579&qH=312f91285e048e09
